analysis_timestamp,isotope,neutralization,collinear_files,anticollinear_files,collinear_centroid_GHz,collinear_centroid_unc_MHz,anticollinear_centroid_GHz,anticollinear_centroid_unc_MHz,rest_frequency_GHz,rest_frequency_unc_MHz,beta,beta_unc,gamma,velocity_m_s,ke_probed_eV,ke_probed_unc_eV,ke_ion_eV,voltage_inferred_V,voltage_inferred_unc_V,voltage_set_V,delta_V,n_pairs,notes
2026-06-18T10:13:00,32S,none,scan_20260617_111137.csv;scan_20260617_123956.csv,scan_20260617_171758.csv;scan_20260617_172745.csv,756986.6824724561,1.2354417777562443,755740.5959453507,1.7532420466232315,756363.4877152625,129.25181828904897,0.0008235759839737907,1.2718887165138549e-07,1.0000003391388814,246901.8685852713,10099.99153634039,3.1195858501650946,10099.991536340392,10099.991536340392,3.11958254378078,9918.28863708825,181.70289925214274,2,"first col/anti, pair-averaged (2 pairs)"
2026-06-18T12:06:19,32S,none,scan_20260618_110246.csv,scan_20260618_095024.csv,756986.7150168538,1.2286498073067824,755740.5490438954,1.7206802797923229,756363.3753863098,1.0574400620062263,0.0008237876070357349,1.3980573079173762e-09,1.0000003393131836,246965.31158318106,10105.182480932104,0.034299208390891615,10105.182477625714,10105.182477625714,0.03429907751388294,9917.801352593,187.3811250327144,1,
2026-06-18T16:16:26,32S,none,scan_20260618_142931.csv,scan_20260618_153348.csv,756986.6448065806,2.3995465153362843,755740.5875567888,4.703979563504524,756363.3595823951,2.641602395674284,0.0008237157520097389,3.49250207570256e-09,1.0000003392539927,246943.76998831806,10103.419700656365,0.08567574954958558,10103.419703962747,10103.419703962747,0.08567575508274888,9917.982910413499,185.43679354924825,1,
2026-06-18T17:12:57,32S,none,scan_20260618_163309.csv,scan_20260618_153348.csv,756986.6292934318,2.2838561115689933,755740.5875567888,4.703979563504524,756363.3518322072,2.6158803328617277,0.0008237055053702525,3.4584945868601577e-09,1.0000003392455523,246940.6981230802,10103.168335907474,0.084840444948975,10103.16833921386,10103.16833921386,0.08484049140573337,9918.0228590965,185.14548011736042,1,
2026-06-18T17:45:57,32S,none,scan_20260618_171531.csv,scan_20260618_153348.csv,756986.6209219368,2.33371667814121,755740.5875567888,4.703979563504524,756363.3476499061,2.626841035100201,0.0008236999758873095,3.472985914770466e-09,1.0000003392409977,246939.04042579726,10103.032694696034,0.08519536027654408,10103.032698002415,10103.032698002415,0.08519537838874543,9918.052075297499,184.98062270491573,1,
