analysis_id,analysis_timestamp,collection_date,collection_time,run_label,transition,isotopes,files,comparison,nu0_MHz,isotope_shift_MHz,isotope_shift_total_unc_MHz,isotope_shift_fit_unc_MHz,isotope_shift_voltage_unc_MHz,center_reference_MHz,center_reference_total_unc_MHz,center_comparison_MHz,center_comparison_total_unc_MHz,num_points_reference,num_points_comparison,plot_files,fit_backend,bad_scan_filter,scans_removed,points_removed,options_json,notes
20260618_134401_sulfur_2026-03-23_background,2026-06-18T13:44:01,2026-03-23,background,sulfur_2026-03-23_background,12625 cm-1 line,32S;34S,C:\Users\EMALAB\Documents\Jackson\S data for analysis\32S_3-23-26_back.csv;C:\Users\EMALAB\Documents\Jackson\S data for analysis\34S_3-23-26_back.csv,34S-32S,756363684.8721374,560.6176635178706,13.129711365332177,13.129711365332177,0.0,-280.8566005774303,2.4024305376571027,279.7610629404403,12.908045864834287,11148,664,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134401_sulfur_2026-03-23_background_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""34S"": {""enabled"": true, ""points_removed"": 24492, ""reason"": ""applied"", ""removed_reasons"": {""2"": [""spectrum_peak_outlier""]}, ""scans_removed"": 1, ""scans_total"": 3}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 379.7811412066232, ""fit_window_min_MHz"": -840.2188587933779, ""max_bin_center_MHz"": -320.2188587933774, ""peak_to_model_max"": 1.1400125078076107, ""reduced_chi2"": 9.152066654058954}, ""34S"": {""fit_window_max_MHz"": 1071.5816529933377, ""fit_window_min_MHz"": -408.41834700666357, ""max_bin_center_MHz"": 291.58165299333706, ""peak_to_model_max"": 1.3753590205738753, ""reduced_chi2"": 1.4917979084763395}}}",1,24492,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134405_sulfur_2026-03-23,2026-06-18T13:44:05,2026-03-23,main,sulfur_2026-03-23,12625 cm-1 line,32S;34S,C:\Users\EMALAB\Documents\Jackson\S data for analysis\32S_3-23-26.csv;C:\Users\EMALAB\Documents\Jackson\S data for analysis\34S_3-23-26.csv,34S-32S,756363675.0869888,582.4313947425923,6.874913150239587,6.874913150239587,0.0,-270.1993936177882,1.9561963345466187,312.2320011248042,6.590730363475931,14065,2675,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134405_sulfur_2026-03-23_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 2}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 6}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 410.6933094654246, ""fit_window_min_MHz"": -909.3066905345765, ""max_bin_center_MHz"": -249.30669053457598, ""peak_to_model_max"": 1.2972749669550985, ""reduced_chi2"": 17.732935344428167}, ""34S"": {""fit_window_max_MHz"": 1056.7073424998687, ""fit_window_min_MHz"": -383.2926575001325, ""max_bin_center_MHz"": 316.7073424998681, ""peak_to_model_max"": 1.2120982509226212, ""reduced_chi2"": 2.1294850933789284}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134408_sulfur_2026-03-24,2026-06-18T13:44:08,2026-03-24,main,sulfur_2026-03-24,12625 cm-1 line,32S;34S,C:\Users\EMALAB\Documents\Jackson\S data for analysis\32S_3-24-26.csv;C:\Users\EMALAB\Documents\Jackson\S data for analysis\34S_3-24-26.csv,34S-32S,756363644.4610187,588.7790729358495,7.000202557181525,7.000202557181525,0.0,-281.2501042611719,2.718125082416753,307.5289686746776,6.450940387099207,6192,1218,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134408_sulfur_2026-03-24_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 21327, ""reason"": ""applied"", ""removed_reasons"": {""0"": [""spectrum_peak_outlier""]}, ""scans_removed"": 1, ""scans_total"": 3}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 333.599109258504, ""fit_window_min_MHz"": -786.400890741497, ""max_bin_center_MHz"": -346.4008907414966, ""peak_to_model_max"": 1.3151601457004536, ""reduced_chi2"": 9.535714423099448}, ""34S"": {""fit_window_max_MHz"": 868.5191586520538, ""fit_window_min_MHz"": -211.4808413479472, ""max_bin_center_MHz"": 328.5191586520533, ""peak_to_model_max"": 1.617109915557602, ""reduced_chi2"": 1.7717710011107028}}}",1,21327,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134412_sulfur_2026-03-27,2026-06-18T13:44:12,2026-03-27,main,sulfur_2026-03-27,12625 cm-1 line,32S;34S,C:\Users\EMALAB\Documents\Jackson\S data for analysis\32S_3-27-26.csv;C:\Users\EMALAB\Documents\Jackson\S data for analysis\34S_3-27-26.csv,34S-32S,756363598.4156919,566.7558814141744,8.562184295794063,8.562184295794063,0.0,-256.58239170823964,1.9553453176407452,310.1734897059348,8.335923740289548,12229,673,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134412_sulfur_2026-03-27_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 4}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 4}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 386.64800107013565, ""fit_window_min_MHz"": -933.3519989298655, ""max_bin_center_MHz"": -293.351998929865, ""peak_to_model_max"": 1.1383861561836053, ""reduced_chi2"": 9.270231602651046}, ""34S"": {""fit_window_max_MHz"": 926.9805994071079, ""fit_window_min_MHz"": -313.01940059289325, ""max_bin_center_MHz"": 266.98059940710726, ""peak_to_model_max"": 1.4567684353197343, ""reduced_chi2"": 2.2221215436175816}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134412_sulfur_2026-05-05_boundary_32S_34S,2026-06-18T13:44:13,2026-05-05,19:40-19:47,sulfur_2026-05-05_boundary_32S_34S,12625 cm-1 line,32S;34S,C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260505_194044.csv;C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260505_194747.csv,34S-32S,756363606.9112781,579.5479075097512,4.994147805861799,4.994147805861799,0.0,-287.7713587430651,3.3636517632214225,291.776548766686,3.6915253111107926,5713,176,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134412_sulfur_2026-05-05_boundary_32S_34S_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""single scan pass"", ""scans_removed"": 0, ""scans_total"": 1}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""single scan pass"", ""scans_removed"": 0, ""scans_total"": 1}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 442.0316777937128, ""fit_window_min_MHz"": -1037.9683222062886, ""max_bin_center_MHz"": -277.9683222062879, ""peak_to_model_max"": 1.3246535405114108, ""reduced_chi2"": 10.611376717964827}, ""34S"": {""fit_window_max_MHz"": 533.7359941890471, ""fit_window_min_MHz"": 53.735994189046735, ""max_bin_center_MHz"": 293.73599418904695, ""peak_to_model_max"": 1.044260048467736, ""reduced_chi2"": 2.914664019933205}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134414_sulfur_2026_05_06_run1_boundary_32S_34S,2026-06-18T13:44:14,2026-05-06,15:26-15:44,sulfur_2026_05_06_run1_boundary_32S_34S,12625 cm-1 line,32S;34S,C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260506_152634.csv;C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260506_154426.csv,34S-32S,756363645.5915843,538.8721204715742,10.871282020005927,10.871282020005927,0.0,-258.07466264784364,2.3164951938407734,280.79745782373067,10.621611119572057,7982,374,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134414_sulfur_2026_05_06_run1_boundary_32S_34S_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""single scan pass"", ""scans_removed"": 0, ""scans_total"": 1}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""single scan pass"", ""scans_removed"": 0, ""scans_total"": 1}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 391.95389044471216, ""fit_window_min_MHz"": -928.046109555289, ""max_bin_center_MHz"": -248.04610955528838, ""peak_to_model_max"": 1.2545270835338607, ""reduced_chi2"": 20.883165668250136}, ""34S"": {""fit_window_max_MHz"": 897.2347364528117, ""fit_window_min_MHz"": -342.7652635471894, ""max_bin_center_MHz"": 277.23473645281115, ""peak_to_model_max"": 1.4601788500686201, ""reduced_chi2"": 1.3074525919902107}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134418_sulfur_2026_05_08_run1_pair_1,2026-06-18T13:44:18,2026-05-08,13:00-16:30,sulfur_2026_05_08_run1 pair 1,,32S;34S,C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260508_131731.csv;C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260508_134603.csv,34S-32S,756363664.2352177,576.1830987184808,4.519672647076668,4.519672647076668,0.0,-270.1384830109649,1.0663810527087176,306.04461570751596,4.3920692489027156,61135,2410,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134418_sulfur_2026_05_08_run1_pair_1_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 409.18117769528317, ""fit_window_min_MHz"": -970.8188223047181, ""max_bin_center_MHz"": -250.8188223047174, ""peak_to_model_max"": 1.2740336819011508, ""reduced_chi2"": 250.66775106325426}, ""34S"": {""fit_window_max_MHz"": 886.0641561495153, ""fit_window_min_MHz"": -313.9358438504858, ""max_bin_center_MHz"": 286.06415614951476, ""peak_to_model_max"": 1.2606638886373158, ""reduced_chi2"": 5.018230943045503}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134421_sulfur_2026_05_08_run1_pair_2,2026-06-18T13:44:22,2026-05-08,13:00-16:30,sulfur_2026_05_08_run1 pair 2,,32S;34S,C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260508_134603.csv;C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260508_140738.csv,34S-32S,756363657.9018838,581.2117012046353,4.516372300950838,4.516372300950838,0.0,-268.83375159405057,1.0523053247416996,312.37794961058484,4.392069246302503,59692,2410,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134421_sulfur_2026_05_08_run1_pair_2_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 390.23878365289556, ""fit_window_min_MHz"": -849.7612163471056, ""max_bin_center_MHz"": -169.76121634710495, ""peak_to_model_max"": 1.9689538652976728, ""reduced_chi2"": 100.36941354790956}, ""34S"": {""fit_window_max_MHz"": 892.3974900553015, ""fit_window_min_MHz"": -307.60250994469953, ""max_bin_center_MHz"": 292.39749005530103, ""peak_to_model_max"": 1.260663889605749, ""reduced_chi2"": 5.018230931067874}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
20260618_134425_sulfur_2026_05_08_run1_pair_5,2026-06-18T13:44:25,2026-05-08,13:00-16:30,sulfur_2026_05_08_run1 pair 5,,32S;34S,C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260508_153504.csv;C:\Users\EMALAB\Desktop\DBD_daq_emalab\data\scan_20260508_155825.csv,34S-32S,756363642.2618853,557.1963802234494,5.871553840648353,5.871553840648353,0.0,-262.37222577857244,1.25805054612154,294.82415444487697,5.735194271080599,40617,1653,C:\Users\EMALAB\Documents\Jackson\CREMA-Analysis\hfs_gui\analysis_plots\20260618_134425_sulfur_2026_05_08_run1_pair_5_plot1.png,satlas2,"{""32S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""34S"": {""enabled"": true, ""points_removed"": 0, ""reason"": ""applied"", ""removed_reasons"": {}, ""scans_removed"": 0, ""scans_total"": 3}, ""fit_quality"": {""32S"": {""fit_window_max_MHz"": 408.63863353617626, ""fit_window_min_MHz"": -991.361366463825, ""max_bin_center_MHz"": -231.3613664638243, ""peak_to_model_max"": 1.1693636232072049, ""reduced_chi2"": 61.973404491931575}, ""34S"": {""fit_window_max_MHz"": 958.0410238495109, ""fit_window_min_MHz"": -361.95897615049023, ""max_bin_center_MHz"": 298.04102384951034, ""peak_to_model_max"": 1.3551489362374765, ""reduced_chi2"": 4.002822717506586}}}",0,0,"{""auto_remove_bad_scans"": true, ""bad_scan_max_spectrum_peak_z"": 6.0, ""bad_scan_min_coverage_fraction"": 0.6, ""bad_scan_min_points_fraction"": 0.35, ""beam_voltage_V"": 10000.0, ""beam_voltage_unc_V"": 0.0, ""bin_width_MHz"": 20.0, ""bracket_max_shift_disagreement_MHz"": 50.0, ""charge_e"": 1, ""frequency_multiplier"": 2.0, ""geometry"": ""collinear"", ""hene_col"": ""wavemeter_wn4"", ""hene_reference_wavelength_medium"": ""vacuum"", ""hene_reference_wavelength_nm"": 632.992, ""hene_reference_wn"": null, ""hene_wavenumber_medium"": ""vacuum"", ""isotope_wavenumber_windows"": {""32S"": [12625.16, 12625.22], ""34S"": [12624.86, 12624.93], ""36S"": [12624.48, 12624.72]}, ""neutralization"": ""none"", ""per_isotope_tof_gates"": {""32S"": [4.25, 5.5], ""34S"": [5.1, 5.8], ""36S"": [5.8, 6.0]}, ""show_tof_gate_plots"": false, ""sodium_collision_branch"": ""forward"", ""tof_col"": ""tof"", ""tof_gate_us"": null, ""use_bracketed_32S_reference"": true, ""use_hene_calibration"": true, ""use_voltage_column"": true, ""validate_isotope_wavenumber"": true, ""voltage_col"": ""voltage"", ""voltage_multiplier"": 5962.49, ""voltage_offset_V"": 184.54201214242858, ""wn_col"": ""wavemeter_wn1""}",Re-fit with measured beam-energy correction (+184.5 V).
